Sector,Piscina,Corrida,Estadio,Parametro,Promedio,supervivencia
Sala 04,L0408,0029C,Mysis 1,Oxigeno,5.42,69
Sala 04,L0409,0029C,Mysis 1,Oxigeno,5.43,67
Sala 04,L0410,0029C,Mysis 1,Oxigeno,5.37,67
Sala 04,L0404,0030C,Mysis 1,Oxigeno,5.17,64
Sala 04,L0405,0030C,Mysis 1,Oxigeno,5.22,64
Sala 04,L0406,0030C,Mysis 1,Oxigeno,5.16,64
Sala 04,L0407,0030C,Mysis 1,Oxigeno,5.19,64
Sala 04,L0408,0030C,Mysis 1,Oxigeno,5.19,63
Sala 04,L0409,0030C,Mysis 1,Oxigeno,5.19,64
Sala 04,L0410,0030C,Mysis 1,Oxigeno,5.18,63
Sala 05,L0501,0030C,Mysis 1,Oxigeno,5.03,55
Sala 05,L0502,0030C,Mysis 1,Oxigeno,4.93,61
Sala 05,L0503,0030C,Mysis 1,Oxigeno,4.86,49
Sala 05,L0504,0030C,Mysis 1,Oxigeno,4.93,60
Sala 05,L0505,0030C,Mysis 1,Oxigeno,5.03,53
Sala 05,L0506,0030C,Mysis 1,Oxigeno,4.95,55
Sala 05,L0507,0030C,Mysis 1,Oxigeno,4.91,60
Sala 05,L0508,0030C,Mysis 1,Oxigeno,5.08,54
Sala 05,L0509,0030C,Mysis 1,Oxigeno,4.98,54
Sala 05,L0510,0030C,Mysis 1,Oxigeno,4.83,57
Sala 04,L0405,0031C,Mysis 1,Oxigeno,5.55,69
Sala 04,L0406,0031C,Mysis 1,Oxigeno,5.53,69
Sala 04,L0407,0031C,Mysis 1,Oxigeno,5.43,71
Sala 04,L0408,0031C,Mysis 1,Oxigeno,5.50,66
Sala 04,L0409,0031C,Mysis 1,Oxigeno,5.33,69
Sala 04,L0410,0031C,Mysis 1,Oxigeno,5.41,68
Sala 05,L0501,0031C,Mysis 1,Oxigeno,5.35,72
Sala 05,L0502,0031C,Mysis 1,Oxigeno,5.38,70
Sala 05,L0503,0031C,Mysis 1,Oxigeno,5.27,72
Sala 05,L0504,0031C,Mysis 1,Oxigeno,5.32,60
Sala 05,L0505,0031C,Mysis 1,Oxigeno,5.35,59
Sala 05,L0506,0031C,Mysis 1,Oxigeno,5.28,60
Sala 05,L0507,0031C,Mysis 1,Oxigeno,5.36,60
Sala 05,L0508,0031C,Mysis 1,Oxigeno,5.30,60
Sala 05,L0509,0031C,Mysis 1,Oxigeno,5.37,59
Sala 05,L0510,0031C,Mysis 1,Oxigeno,5.38,59
Sala 04,L0405,0032C,Mysis 1,Oxigeno,5.18,65
Sala 04,L0406,0032C,Mysis 1,Oxigeno,5.09,69
Sala 04,L0407,0032C,Mysis 1,Oxigeno,5.09,68
Sala 04,L0408,0032C,Mysis 1,Oxigeno,5.09,62
Sala 04,L0409,0032C,Mysis 1,Oxigeno,5.09,66
Sala 04,L0410,0032C,Mysis 1,Oxigeno,5.09,69
Sala 05,L0501,0032C,Mysis 1,Oxigeno,5.15,61
Sala 05,L0502,0032C,Mysis 1,Oxigeno,5.15,61
Sala 05,L0503,0032C,Mysis 1,Oxigeno,5.16,63
Sala 05,L0504,0032C,Mysis 1,Oxigeno,5.15,63
Sala 05,L0505,0032C,Mysis 1,Oxigeno,5.14,59
Sala 05,L0506,0032C,Mysis 1,Oxigeno,5.14,59
Sala 05,L0507,0032C,Mysis 1,Oxigeno,5.13,59
Sala 05,L0508,0032C,Mysis 1,Oxigeno,5.13,59
Sala 05,L0509,0032C,Mysis 1,Oxigeno,5.17,60
Sala 07,L0701,0032C,Mysis 1,Oxigeno,4.37,62
Sala 07,L0702,0032C,Mysis 1,Oxigeno,4.69,62
Sala 07,L0703,0032C,Mysis 1,Oxigeno,4.54,60
Sala 07,L0704,0032C,Mysis 1,Oxigeno,4.61,60
Sala 07,L0705,0032C,Mysis 1,Oxigeno,4.58,63
Sala 07,L0706,0032C,Mysis 1,Oxigeno,4.58,61
Sala 07,L0707,0032C,Mysis 1,Oxigeno,4.59,60
Sala 07,L0708,0032C,Mysis 1,Oxigeno,4.43,62
Sala 07,L0709,0032C,Mysis 1,Oxigeno,4.55,60
Sala 07,L0710,0032C,Mysis 1,Oxigeno,4.42,60
Sala 07,L0711,0032C,Mysis 1,Oxigeno,4.48,60
Sala 07,L0712,0032C,Mysis 1,Oxigeno,4.53,59
Sala 07,L0713,0032C,Mysis 1,Oxigeno,4.51,66
Sala 07,L0714,0032C,Mysis 1,Oxigeno,4.55,64
Sala 04,L0405,0033C,Mysis 1,Oxigeno,5.34,64
Sala 04,L0406,0033C,Mysis 1,Oxigeno,5.31,64
Sala 04,L0407,0033C,Mysis 1,Oxigeno,5.32,66
Sala 04,L0408,0033C,Mysis 1,Oxigeno,5.35,64
Sala 04,L0409,0033C,Mysis 1,Oxigeno,5.37,64
Sala 04,L0410,0033C,Mysis 1,Oxigeno,5.33,64
Sala 05,L0501,0033C,Mysis 1,Oxigeno,5.40,70
Sala 05,L0502,0033C,Mysis 1,Oxigeno,5.40,72
Sala 05,L0503,0033C,Mysis 1,Oxigeno,5.41,72
Sala 05,L0504,0033C,Mysis 1,Oxigeno,5.43,78
Sala 05,L0505,0033C,Mysis 1,Oxigeno,5.35,76
Sala 05,L0506,0033C,Mysis 1,Oxigeno,5.38,76
Sala 05,L0507,0033C,Mysis 1,Oxigeno,5.40,76
Sala 05,L0508,0033C,Mysis 1,Oxigeno,5.43,73
Sala 05,L0509,0033C,Mysis 1,Oxigeno,5.47,78
Sala 05,L0510,0033C,Mysis 1,Oxigeno,5.41,72
Sala 07,L0701,0033C,Mysis 1,Oxigeno,4.65,54
Sala 07,L0702,0033C,Mysis 1,Oxigeno,4.77,54
Sala 07,L0703,0033C,Mysis 1,Oxigeno,4.75,53
Sala 07,L0704,0033C,Mysis 1,Oxigeno,4.70,54
Sala 07,L0705,0033C,Mysis 1,Oxigeno,4.63,53
Sala 07,L0706,0033C,Mysis 1,Oxigeno,4.65,48
Sala 07,L0707,0033C,Mysis 1,Oxigeno,4.63,53
Sala 07,L0708,0033C,Mysis 1,Oxigeno,4.86,48
Sala 07,L0709,0033C,Mysis 1,Oxigeno,4.65,53
Sala 07,L0710,0033C,Mysis 1,Oxigeno,4.53,53
Sala 07,L0711,0033C,Mysis 1,Oxigeno,4.63,54
Sala 07,L0712,0033C,Mysis 1,Oxigeno,4.58,54
Sala 10,L1008,0033C,Mysis 1,Oxigeno,4.54,55
Sala 10,L1009,0033C,Mysis 1,Oxigeno,4.56,55
Sala 10,L1010,0033C,Mysis 1,Oxigeno,4.53,54
Sala 10,L1011,0033C,Mysis 1,Oxigeno,4.60,55
Sala 10,L1012,0033C,Mysis 1,Oxigeno,4.59,53
Sala 10,L1013,0033C,Mysis 1,Oxigeno,4.60,48
Sala 10,L1014,0033C,Mysis 1,Oxigeno,4.58,48
Sala 04,L0405,0034C,Mysis 1,Oxigeno,5.30,74
Sala 04,L0406,0034C,Mysis 1,Oxigeno,5.27,74
Sala 04,L0407,0034C,Mysis 1,Oxigeno,5.26,73
Sala 04,L0408,0034C,Mysis 1,Oxigeno,5.36,70
Sala 04,L0409,0034C,Mysis 1,Oxigeno,5.34,71
Sala 04,L0410,0034C,Mysis 1,Oxigeno,5.32,71
Sala 05,L0501,0034C,Mysis 1,Oxigeno,5.43,67
Sala 05,L0502,0034C,Mysis 1,Oxigeno,5.44,70
Sala 05,L0503,0034C,Mysis 1,Oxigeno,5.44,67
Sala 05,L0504,0034C,Mysis 1,Oxigeno,5.44,67
Sala 05,L0505,0034C,Mysis 1,Oxigeno,5.43,60
Sala 05,L0506,0034C,Mysis 1,Oxigeno,5.44,61
Sala 05,L0507,0034C,Mysis 1,Oxigeno,5.45,62
Sala 05,L0508,0034C,Mysis 1,Oxigeno,5.43,61
Sala 05,L0509,0034C,Mysis 1,Oxigeno,5.42,63
Sala 05,L0510,0034C,Mysis 1,Oxigeno,5.42,62
Sala 07,L0701,0034C,Mysis 1,Oxigeno,5.33,56
Sala 07,L0702,0034C,Mysis 1,Oxigeno,5.38,56
Sala 07,L0703,0034C,Mysis 1,Oxigeno,5.33,59
Sala 07,L0704,0034C,Mysis 1,Oxigeno,5.27,56
Sala 07,L0705,0034C,Mysis 1,Oxigeno,5.37,55
Sala 07,L0706,0034C,Mysis 1,Oxigeno,5.31,55
Sala 07,L0707,0034C,Mysis 1,Oxigeno,5.33,59
Sala 07,L0708,0034C,Mysis 1,Oxigeno,5.38,54
Sala 07,L0709,0034C,Mysis 1,Oxigeno,5.23,54
Sala 07,L0710,0034C,Mysis 1,Oxigeno,5.28,54
Sala 07,L0711,0034C,Mysis 1,Oxigeno,5.25,55
Sala 07,L0712,0034C,Mysis 1,Oxigeno,5.21,55
Sala 07,L0713,0034C,Mysis 1,Oxigeno,5.27,55
Sala 07,L0714,0034C,Mysis 1,Oxigeno,5.27,63
Sala 10,L1001,0034C,Mysis 1,Oxigeno,4.58,56
Sala 10,L1002,0034C,Mysis 1,Oxigeno,4.65,56
Sala 10,L1003,0034C,Mysis 1,Oxigeno,4.68,57
Sala 10,L1004,0034C,Mysis 1,Oxigeno,4.65,56
Sala 10,L1005,0034C,Mysis 1,Oxigeno,4.63,58
Sala 10,L1006,0034C,Mysis 1,Oxigeno,4.62,58
Sala 10,L1007,0034C,Mysis 1,Oxigeno,4.66,58
Sala 10,L1008,0034C,Mysis 1,Oxigeno,4.67,58
Sala 10,L1009,0034C,Mysis 1,Oxigeno,4.63,58
Sala 10,L1010,0034C,Mysis 1,Oxigeno,4.69,58
Sala 10,L1011,0034C,Mysis 1,Oxigeno,4.68,58
Sala 10,L1012,0034C,Mysis 1,Oxigeno,4.68,55
Sala 10,L1013,0034C,Mysis 1,Oxigeno,4.72,58
Sala 10,L1014,0034C,Mysis 1,Oxigeno,4.68,58
Sala 04,L0406,0035C,Mysis 1,Oxigeno,5.36,77
Sala 04,L0407,0035C,Mysis 1,Oxigeno,5.31,77
Sala 04,L0408,0035C,Mysis 1,Oxigeno,5.38,53
Sala 04,L0409,0035C,Mysis 1,Oxigeno,5.38,50
Sala 04,L0410,0035C,Mysis 1,Oxigeno,5.37,71
Sala 05,L0501,0035C,Mysis 1,Oxigeno,5.07,73
Sala 05,L0502,0035C,Mysis 1,Oxigeno,5.06,71
Sala 05,L0503,0035C,Mysis 1,Oxigeno,5.13,71
Sala 05,L0504,0035C,Mysis 1,Oxigeno,5.18,73
Sala 05,L0505,0035C,Mysis 1,Oxigeno,5.18,57
Sala 05,L0506,0035C,Mysis 1,Oxigeno,5.18,63
Sala 05,L0507,0035C,Mysis 1,Oxigeno,5.14,63
Sala 05,L0508,0035C,Mysis 1,Oxigeno,5.13,61
Sala 05,L0509,0035C,Mysis 1,Oxigeno,5.03,60
Sala 05,L0510,0035C,Mysis 1,Oxigeno,5.08,59
Sala 07,L0701,0035C,Mysis 1,Oxigeno,5.15,63
Sala 07,L0702,0035C,Mysis 1,Oxigeno,5.21,64
Sala 07,L0703,0035C,Mysis 1,Oxigeno,5.17,64
Sala 07,L0704,0035C,Mysis 1,Oxigeno,5.20,63
Sala 07,L0705,0035C,Mysis 1,Oxigeno,5.23,63
Sala 07,L0706,0035C,Mysis 1,Oxigeno,5.15,62
Sala 07,L0707,0035C,Mysis 1,Oxigeno,5.19,64
Sala 07,L0708,0035C,Mysis 1,Oxigeno,5.19,64
Sala 07,L0709,0035C,Mysis 1,Oxigeno,5.17,64
Sala 07,L0710,0035C,Mysis 1,Oxigeno,5.18,51
Sala 07,L0711,0035C,Mysis 1,Oxigeno,5.10,51
Sala 07,L0712,0035C,Mysis 1,Oxigeno,5.18,54
Sala 07,L0713,0035C,Mysis 1,Oxigeno,5.13,68
Sala 07,L0714,0035C,Mysis 1,Oxigeno,5.15,67
Sala 08,L0801,0035C,Mysis 1,Oxigeno,4.99,62
Sala 08,L0802,0035C,Mysis 1,Oxigeno,5.01,58
Sala 08,L0803,0035C,Mysis 1,Oxigeno,5.04,67
Sala 08,L0804,0035C,Mysis 1,Oxigeno,5.10,52
Sala 08,L0805,0035C,Mysis 1,Oxigeno,5.08,61
Sala 08,L0814,0035C,Mysis 1,Oxigeno,5.08,25
Sala 10,L1001,0035C,Mysis 1,Oxigeno,4.56,59
Sala 10,L1002,0035C,Mysis 1,Oxigeno,4.67,59
Sala 10,L1003,0035C,Mysis 1,Oxigeno,4.59,58
Sala 10,L1004,0035C,Mysis 1,Oxigeno,4.57,58
Sala 10,L1007,0035C,Mysis 1,Oxigeno,4.56,63
Sala 10,L1008,0035C,Mysis 1,Oxigeno,4.58,63
Sala 10,L1009,0035C,Mysis 1,Oxigeno,4.52,68
Sala 10,L1010,0035C,Mysis 1,Oxigeno,4.53,63
Sala 10,L1011,0035C,Mysis 1,Oxigeno,4.53,63
Sala 10,L1012,0035C,Mysis 1,Oxigeno,4.56,62
Sala 10,L1013,0035C,Mysis 1,Oxigeno,4.56,61
Sala 10,L1014,0035C,Mysis 1,Oxigeno,4.55,61
Sala 11,L1101,0035C,Mysis 1,Oxigeno,4.64,59
Sala 11,L1102,0035C,Mysis 1,Oxigeno,4.82,60
Sala 11,L1103,0035C,Mysis 1,Oxigeno,4.79,56
Sala 11,L1104,0035C,Mysis 1,Oxigeno,4.91,56
Sala 11,L1105,0035C,Mysis 1,Oxigeno,4.94,56
Sala 11,L1106,0035C,Mysis 1,Oxigeno,4.83,55
Sala 11,L1107,0035C,Mysis 1,Oxigeno,4.81,55
Sala 11,L1108,0035C,Mysis 1,Oxigeno,4.89,56
Sala 11,L1109,0035C,Mysis 1,Oxigeno,4.86,56
Sala 11,L1110,0035C,Mysis 1,Oxigeno,4.96,55
Sala 11,L1111,0035C,Mysis 1,Oxigeno,4.90,55
Sala 11,L1112,0035C,Mysis 1,Oxigeno,4.86,55
Sala 11,L1113,0035C,Mysis 1,Oxigeno,4.91,55
Sala 11,L1114,0035C,Mysis 1,Oxigeno,4.87,62
Sala 04,L0406,0036C,Mysis 1,Oxigeno,5.39,72
Sala 04,L0407,0036C,Mysis 1,Oxigeno,5.41,72
Sala 04,L0408,0036C,Mysis 1,Oxigeno,5.46,72
Sala 04,L0409,0036C,Mysis 1,Oxigeno,5.46,52
Sala 04,L0410,0036C,Mysis 1,Oxigeno,5.44,53
Sala 05,L0501,0036C,Mysis 1,Oxigeno,5.30,63
Sala 05,L0502,0036C,Mysis 1,Oxigeno,5.30,61
Sala 05,L0503,0036C,Mysis 1,Oxigeno,5.28,67
Sala 05,L0504,0036C,Mysis 1,Oxigeno,5.29,64
Sala 05,L0505,0036C,Mysis 1,Oxigeno,5.28,67
Sala 05,L0506,0036C,Mysis 1,Oxigeno,5.28,66
Sala 05,L0507,0036C,Mysis 1,Oxigeno,5.28,75
Sala 05,L0508,0036C,Mysis 1,Oxigeno,5.28,61
Sala 05,L0509,0036C,Mysis 1,Oxigeno,5.30,64
Sala 05,L0510,0036C,Mysis 1,Oxigeno,5.30,41
Sala 06,L0606,0036C,Mysis 1,Oxigeno,4.70,53
Sala 06,L0607,0036C,Mysis 1,Oxigeno,4.68,54
Sala 07,L0701,0036C,Mysis 1,Oxigeno,5.05,52
Sala 07,L0702,0036C,Mysis 1,Oxigeno,5.03,53
Sala 07,L0703,0036C,Mysis 1,Oxigeno,5.13,54
Sala 07,L0704,0036C,Mysis 1,Oxigeno,5.13,55
Sala 07,L0705,0036C,Mysis 1,Oxigeno,5.23,50
Sala 07,L0706,0036C,Mysis 1,Oxigeno,5.18,50
Sala 07,L0707,0036C,Mysis 1,Oxigeno,5.22,50
Sala 07,L0708,0036C,Mysis 1,Oxigeno,5.21,49
Sala 07,L0709,0036C,Mysis 1,Oxigeno,5.23,48
Sala 07,L0710,0036C,Mysis 1,Oxigeno,5.21,51
Sala 07,L0711,0036C,Mysis 1,Oxigeno,5.20,51
Sala 07,L0712,0036C,Mysis 1,Oxigeno,5.20,51
Sala 07,L0713,0036C,Mysis 1,Oxigeno,5.18,54
Sala 07,L0714,0036C,Mysis 1,Oxigeno,5.19,59
Sala 08,L0801,0036C,Mysis 1,Oxigeno,5.00,62
Sala 08,L0802,0036C,Mysis 1,Oxigeno,5.04,62
Sala 08,L0803,0036C,Mysis 1,Oxigeno,4.85,55
Sala 08,L0804,0036C,Mysis 1,Oxigeno,5.04,65
Sala 08,L0805,0036C,Mysis 1,Oxigeno,5.08,60
Sala 08,L0806,0036C,Mysis 1,Oxigeno,5.06,71
Sala 08,L0807,0036C,Mysis 1,Oxigeno,5.16,70
Sala 08,L0808,0036C,Mysis 1,Oxigeno,5.06,51
Sala 08,L0809,0036C,Mysis 1,Oxigeno,5.11,57
Sala 08,L0810,0036C,Mysis 1,Oxigeno,4.94,51
Sala 08,L0811,0036C,Mysis 1,Oxigeno,4.99,52
Sala 08,L0812,0036C,Mysis 1,Oxigeno,4.88,53
Sala 10,L1001,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1002,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1003,0036C,Mysis 1,Oxigeno,4.43,54
Sala 10,L1004,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1005,0036C,Mysis 1,Oxigeno,4.42,54
Sala 10,L1006,0036C,Mysis 1,Oxigeno,4.42,52
Sala 10,L1013,0036C,Mysis 1,Oxigeno,4.50,60
Sala 10,L1014,0036C,Mysis 1,Oxigeno,4.54,61
Sala 11,L1101,0036C,Mysis 1,Oxigeno,5.92,59
Sala 11,L1102,0036C,Mysis 1,Oxigeno,5.74,60
Sala 11,L1103,0036C,Mysis 1,Oxigeno,5.69,55
Sala 11,L1104,0036C,Mysis 1,Oxigeno,5.72,55
Sala 11,L1105,0036C,Mysis 1,Oxigeno,5.83,55
Sala 11,L1106,0036C,Mysis 1,Oxigeno,5.76,56
Sala 11,L1107,0036C,Mysis 1,Oxigeno,5.82,56
Sala 11,L1108,0036C,Mysis 1,Oxigeno,5.62,56
Sala 11,L1109,0036C,Mysis 1,Oxigeno,5.67,56
Sala 11,L1110,0036C,Mysis 1,Oxigeno,5.69,55
Sala 11,L1111,0036C,Mysis 1,Oxigeno,5.76,56
Sala 11,L1112,0036C,Mysis 1,Oxigeno,5.64,56
Sala 11,L1113,0036C,Mysis 1,Oxigeno,5.67,58
Sala 11,L1114,0036C,Mysis 1,Oxigeno,5.68,58
Sala 04,L0406,0037C,Mysis 1,Oxigeno,5.35,52
Sala 04,L0407,0037C,Mysis 1,Oxigeno,5.26,50
Sala 04,L0408,0037C,Mysis 1,Oxigeno,5.33,46
Sala 04,L0409,0037C,Mysis 1,Oxigeno,5.32,38
Sala 05,L0501,0037C,Mysis 1,Oxigeno,5.23,67
Sala 05,L0502,0037C,Mysis 1,Oxigeno,5.23,70
Sala 05,L0503,0037C,Mysis 1,Oxigeno,5.21,70
Sala 05,L0504,0037C,Mysis 1,Oxigeno,5.21,70
Sala 05,L0505,0037C,Mysis 1,Oxigeno,5.22,67
Sala 05,L0506,0037C,Mysis 1,Oxigeno,5.22,64
Sala 05,L0507,0037C,Mysis 1,Oxigeno,5.20,64
Sala 05,L0508,0037C,Mysis 1,Oxigeno,5.17,63
Sala 05,L0509,0037C,Mysis 1,Oxigeno,5.18,42
Sala 05,L0510,0037C,Mysis 1,Oxigeno,5.19,38
Sala 06,L0601,0037C,Mysis 1,Oxigeno,4.58,53
Sala 06,L0602,0037C,Mysis 1,Oxigeno,4.57,54
Sala 06,L0603,0037C,Mysis 1,Oxigeno,4.55,54
Sala 06,L0604,0037C,Mysis 1,Oxigeno,4.60,54
Sala 06,L0605,0037C,Mysis 1,Oxigeno,4.55,53
Sala 06,L0606,0037C,Mysis 1,Oxigeno,4.68,55
Sala 06,L0607,0037C,Mysis 1,Oxigeno,4.59,54
Sala 06,L0608,0037C,Mysis 1,Oxigeno,4.75,56
Sala 06,L0609,0037C,Mysis 1,Oxigeno,4.49,54
Sala 06,L0610,0037C,Mysis 1,Oxigeno,4.65,55
Sala 06,L0611,0037C,Mysis 1,Oxigeno,4.54,55
Sala 06,L0612,0037C,Mysis 1,Oxigeno,4.47,55
Sala 06,L0613,0037C,Mysis 1,Oxigeno,4.58,56
Sala 06,L0614,0037C,Mysis 1,Oxigeno,4.71,56
Sala 07,L0701,0037C,Mysis 1,Oxigeno,5.30,55
Sala 07,L0702,0037C,Mysis 1,Oxigeno,5.37,54
Sala 07,L0703,0037C,Mysis 1,Oxigeno,5.37,56
Sala 07,L0704,0037C,Mysis 1,Oxigeno,5.34,56
Sala 07,L0705,0037C,Mysis 1,Oxigeno,5.33,56
Sala 07,L0706,0037C,Mysis 1,Oxigeno,5.38,56
Sala 07,L0707,0037C,Mysis 1,Oxigeno,5.39,55
Sala 07,L0708,0037C,Mysis 1,Oxigeno,5.54,55
Sala 07,L0709,0037C,Mysis 1,Oxigeno,5.47,57
Sala 07,L0710,0037C,Mysis 1,Oxigeno,5.42,55
Sala 07,L0711,0037C,Mysis 1,Oxigeno,5.37,55
Sala 07,L0712,0037C,Mysis 1,Oxigeno,5.34,56
Sala 07,L0713,0037C,Mysis 1,Oxigeno,5.34,62
Sala 07,L0714,0037C,Mysis 1,Oxigeno,5.34,62
Sala 08,L0801,0037C,Mysis 1,Oxigeno,4.64,60
Sala 08,L0802,0037C,Mysis 1,Oxigeno,4.76,62
Sala 08,L0803,0037C,Mysis 1,Oxigeno,4.68,52
Sala 08,L0804,0037C,Mysis 1,Oxigeno,4.71,57
Sala 08,L0805,0037C,Mysis 1,Oxigeno,4.63,55
Sala 08,L0806,0037C,Mysis 1,Oxigeno,4.66,52
Sala 08,L0807,0037C,Mysis 1,Oxigeno,4.72,54
Sala 08,L0808,0037C,Mysis 1,Oxigeno,4.63,59
Sala 08,L0809,0037C,Mysis 1,Oxigeno,4.61,57
Sala 08,L0810,0037C,Mysis 1,Oxigeno,4.63,55
Sala 08,L0811,0037C,Mysis 1,Oxigeno,4.63,59
Sala 08,L0812,0037C,Mysis 1,Oxigeno,4.59,59
Sala 08,L0813,0037C,Mysis 1,Oxigeno,4.61,54
Sala 08,L0814,0037C,Mysis 1,Oxigeno,4.83,55
Sala 09,L0901,0037C,Mysis 1,Oxigeno,5.47,55
Sala 09,L0902,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0903,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0904,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0905,0037C,Mysis 1,Oxigeno,5.51,55
Sala 09,L0906,0037C,Mysis 1,Oxigeno,5.48,57
Sala 09,L0907,0037C,Mysis 1,Oxigeno,5.59,57
Sala 09,L0908,0037C,Mysis 1,Oxigeno,5.57,57
Sala 09,L0909,0037C,Mysis 1,Oxigeno,5.49,57
Sala 09,L0911,0037C,Mysis 1,Oxigeno,5.60,57
Sala 09,L0912,0037C,Mysis 1,Oxigeno,5.62,57
Sala 09,L0913,0037C,Mysis 1,Oxigeno,5.66,58
Sala 09,L0914,0037C,Mysis 1,Oxigeno,5.57,59
Sala 10,L1001,0037C,Mysis 1,Oxigeno,4.74,57
Sala 10,L1002,0037C,Mysis 1,Oxigeno,4.70,53
Sala 10,L1003,0037C,Mysis 1,Oxigeno,4.61,55
Sala 10,L1004,0037C,Mysis 1,Oxigeno,4.66,51
Sala 10,L1005,0037C,Mysis 1,Oxigeno,4.67,53
Sala 10,L1006,0037C,Mysis 1,Oxigeno,4.63,56
Sala 10,L1007,0037C,Mysis 1,Oxigeno,4.64,59
Sala 10,L1008,0037C,Mysis 1,Oxigeno,4.60,56
Sala 10,L1009,0037C,Mysis 1,Oxigeno,4.66,55
Sala 10,L1010,0037C,Mysis 1,Oxigeno,4.57,55
Sala 10,L1011,0037C,Mysis 1,Oxigeno,4.56,55
Sala 10,L1012,0037C,Mysis 1,Oxigeno,4.57,59
